playerID,yearID,B_G,B_AB,B_R,B_H,B_2B,B_3B,B_HR,B_RBI,B_SB,B_CS,B_BB,B_SO,B_IBB,B_HBP,B_SH,B_SF
coledi01,1951,57,142,13,32,5,0,1,14,0,1,21,14,0.0,0,7,0.0
coledi01,1953,97,235,29,64,13,1,0,23,2,2,38,26,0.0,0,7,0.0
coledi01,1954,138,486,40,131,22,5,1,40,0,0,41,48,0.0,0,8,6
coledi01,1955,77,239,16,54,8,3,0,21,0,0,18,22,1,2,0,1
coledi01,1956,72,99,7,21,2,1,0,9,0,0,11,9,0,0,0,0
coledi01,1957,15,14,1,1,0,0,0,0,0,0,3,5,1,0,2,0
colemgo01,1959,6,15,5,8,0,1,0,2,0,0,1,2,0,0,0,0
colemgo01,1960,66,251,26,68,10,1,6,32,1,1,12,32,1,2,3,1
colemgo01,1961,150,520,63,149,27,4,26,87,1,3,45,67,11,2,4,7
colemgo01,1962,136,476,73,132,13,1,28,86,2,3,36,68,4,3,2,2
colemgo01,1963,123,365,38,90,20,2,14,59,1,0,29,51,1,2,1,3
colemgo01,1964,89,198,18,48,6,2,5,27,2,0,13,30,1,1,1,1
colemgo01,1965,108,325,39,98,19,0,14,57,0,0,24,38,4,1,0,3
colemgo01,1966,91,227,20,57,7,0,5,37,2,1,16,45,2,0,2,1
colemgo01,1967,4,7,0,0,0,0,0,0,0,0,1,0,1,0,0,0
colemje01,1950,153,522,69,150,19,6,6,69,3,2,67,38,0.0,3,10,0.0
colemje01,1951,121,362,48,90,11,2,3,43,6,1,31,36,0.0,4,8,0.0
colemje01,1952,11,42,6,17,2,1,0,4,0,1,5,4,0.0,0,0,0.0
colemje01,1953,8,10,1,2,0,0,0,0,0,0,0,2,0.0,0,1,0.0
colemje01,1954,107,300,39,65,7,1,3,21,3,0,26,29,0.0,0,5,1
colemje01,1955,43,96,12,22,5,0,0,8,0,2,11,11,0,2,3,0
colemje01,1956,80,183,15,47,5,1,0,18,1,2,12,33,2,1,6,1
colemje01,1957,72,157,23,42,7,2,2,12,1,1,20,21,0,1,2,0
colemvi01,1985,151,636,107,170,20,10,1,40,110,25,50,115,1,0,5,1
colemvi01,1986,154,600,94,139,13,8,0,29,107,14,60,98,0,2,3,5
colemvi01,1987,151,623,121,180,14,10,3,43,109,22,70,126,0,3,5,1
colemvi01,1988,153,616,77,160,20,10,3,38,81,27,49,111,4,1,8,5
colemvi01,1989,145,563,94,143,21,9,2,28,65,10,50,90,0,2,7,2
colemvi01,1990,124,497,73,145,18,9,6,39,77,17,35,88,1,2,4,1
colemvi01,1991,72,278,45,71,7,5,1,17,37,14,39,47,0,0,1,0
colemvi01,1992,71,229,37,63,11,1,2,21,24,9,27,41,3,2,2,1
colemvi01,1993,92,373,64,104,14,8,2,25,38,13,21,58,1,0,3,2
colemvi01,1994,104,438,61,105,14,12,2,33,50,8,29,72,0,1,4,5
colemvi01,1995,115,455,66,131,23,6,5,29,42,16,37,80,2,2,5,1
colemvi01,1996,33,84,10,13,1,1,1,4,12,2,9,31,0,0,1,0
colemvi01,1997,6,14,0,1,0,0,0,0,0,0,1,3,0,0,0,0
colesda01,1983,27,92,9,26,7,0,1,6,0,3,7,12,0,0,1,0
colesda01,1984,48,143,15,23,3,1,0,6,2,1,17,26,0,2,3,0
colesda01,1985,27,59,8,14,4,0,1,5,0,1,9,17,0,1,0,2
colesda01,1986,142,521,67,142,30,2,20,86,6,2,45,84,3,6,7,8
colesda01,1987,93,268,34,54,13,1,10,39,1,4,34,43,3,3,5,3
colesda01,1988,123,406,52,106,23,2,15,70,4,3,37,67,1,7,2,10
colesda01,1989,146,535,54,135,21,3,10,59,5,4,27,61,1,6,2,3
colesda01,1990,89,215,22,45,7,1,3,20,0,4,16,38,2,1,1,2
colesda01,1991,11,14,1,3,0,0,0,0,0,0,0,2,0,0,0,0
colesda01,1992,55,141,16,44,11,2,3,18,1,0,3,15,0,0,3,2
colesda01,1993,64,194,26,49,9,1,4,26,1,1,16,29,1,4,1,2
colesda01,1994,48,143,15,30,6,1,4,15,0,0,10,25,0,1,0,2
colesda01,1995,63,138,13,31,7,0,3,16,0,0,16,20,1,3,0,1
colesda01,1997,21,22,1,7,1,0,1,2,0,0,0,6,0,1,0,0
collida02,1975,93,319,41,85,13,4,3,29,24,10,36,55,1,1,3,3
collida02,1976,99,365,45,96,12,1,4,28,32,19,40,55,2,0,7,1
collida02,1977,120,402,46,96,9,3,5,28,25,10,33,66,0,3,6,3
collida02,1978,102,102,13,22,1,0,0,7,7,7,15,18,0,0,1,2
collida02,1979,122,396,59,126,16,4,3,35,16,9,27,48,2,2,3,1
collida02,1980,144,551,94,167,20,4,3,35,79,21,53,68,2,3,3,3
collida02,1981,95,360,63,98,18,6,3,23,26,10,41,41,1,6,3,2
collida02,1982,111,348,41,88,12,3,3,25,13,8,28,49,3,5,9,3
collida02,1983,118,402,55,109,12,4,1,34,31,7,43,67,1,2,2,2
collida02,1984,128,441,59,136,24,15,2,44,60,14,33,41,0,9,6,3
collida02,1985,112,379,52,95,16,4,4,29,29,8,29,37,2,1,5,4
collida02,1986,124,419,44,113,18,2,1,27,27,12,44,49,0,2,9,2
collida02,1987,57,85,19,25,5,0,0,5,9,0,11,12,0,2,2,0
collida02,1988,99,174,12,41,6,2,0,14,7,2,11,27,0,2,0,2
collida02,1989,78,106,12,25,4,0,0,7,3,1,10,17,0,0,2,0
collida02,1990,99,58,12,13,1,0,0,3,7,1,13,10,2,0,3,0
collijo01,1950,108,205,47,48,8,3,8,28,5,0,31,34,0.0,0,3,0.0
collijo01,1951,125,262,52,75,8,5,9,48,9,7,34,23,0.0,0,2,0.0
collijo01,1952,122,428,69,120,16,8,18,59,4,2,55,47,0.0,1,5,0.0
collijo01,1953,127,387,72,104,11,2,17,44,2,6,59,36,0.0,0,4,0.0
collijo01,1954,130,343,67,93,20,2,12,46,2,2,51,37,0.0,0,4,0
collijo01,1955,105,278,40,65,9,1,13,45,0,2,44,32,2,2,3,3
collijo01,1956,100,262,38,59,5,3,7,43,3,1,34,33,2,1,1,3
collijo01,1957,79,149,17,30,1,0,2,10,2,1,24,18,2,0,0,1
collilo01,1997,18,37,3,5,0,0,0,3,1,0,1,11,0,0,0,0
collilo01,1998,110,334,30,82,13,6,2,34,2,2,31,70,6,6,3,5
collilo01,1999,74,135,18,35,9,0,2,21,3,2,14,32,0,0,1,2
collilo01,2000,14,32,9,7,1,0,1,2,0,0,6,4,0,0,0,1
collilo01,2001,50,127,19,32,8,1,2,14,5,1,17,30,0,1,1,2
collilo01,2002,13,11,3,1,1,0,0,0,0,0,1,3,1,1,1,0
collilo01,2003,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
collilo01,2004,32,36,7,10,1,0,1,4,1,0,5,10,0,1,0,0
colucbo01,1973,124,438,65,98,21,8,15,58,13,6,54,92,2,3,5,3
colucbo01,1974,138,394,42,88,13,4,6,31,15,9,43,61,2,3,10,0
colucbo01,1975,83,223,30,45,4,3,5,18,5,4,24,45,1,2,6,1
colucbo01,1977,20,37,4,10,0,0,0,7,0,2,6,2,0,0,0,2
colucbo01,1978,5,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0
colvity01,2009,6,17,1,3,0,0,0,2,0,0,2,5,0,0,0,1
colvity01,2010,135,358,60,91,18,5,20,56,6,1,30,100,2,3,1,2
colvity01,2011,80,206,17,31,8,3,6,20,0,0,14,58,3,0,1,1
colvity01,2012,136,420,62,122,27,10,18,72,7,3,21,117,0,2,2,1
colvity01,2013,27,75,8,12,0,0,3,10,0,0,3,27,1,0,0,0
colvity01,2014,57,139,16,31,10,3,2,18,1,0,8,45,0,1,0,1
conceda01,1970,101,265,38,69,6,3,1,19,10,2,23,45,5,3,3,2
conceda01,1971,130,327,24,67,4,4,1,20,9,3,18,51,2,0,8,1
conceda01,1972,119,378,40,79,13,2,2,29,13,6,32,65,8,2,5,4
conceda01,1973,89,328,39,94,18,3,8,46,22,5,21,55,3,1,2,5
conceda01,1974,160,594,70,167,25,1,14,82,41,6,44,79,10,6,5,4
conceda01,1975,140,507,62,139,23,1,5,49,33,6,39,51,4,2,6,4
conceda01,1976,152,576,74,162,28,7,9,69,21,10,49,68,11,1,4,6
conceda01,1977,156,572,59,155,26,3,8,64,29,7,46,77,6,0,6,6
conceda01,1978,153,565,75,170,33,4,6,67,23,10,51,83,4,1,3,4
conceda01,1979,149,590,91,166,25,3,16,84,19,7,64,73,5,0,6,6
conceda01,1980,156,622,72,162,31,8,5,77,12,2,37,107,2,1,2,6
conceda01,1981,106,421,57,129,28,0,5,67,4,5,37,61,1,1,2,7
conceda01,1982,147,572,48,164,25,4,5,53,13,6,45,61,4,0,2,4
conceda01,1983,143,528,54,123,22,0,1,47,14,9,56,81,9,0,2,7
conceda01,1984,154,531,46,130,26,1,4,58,22,6,52,72,5,0,8,9
conceda01,1985,155,560,59,141,19,2,7,48,16,12,50,67,3,3,3,4
conceda01,1986,90,311,42,81,13,2,3,30,13,2,26,43,1,0,5,4
conceda01,1987,104,279,32,89,15,0,1,33,4,3,28,24,5,0,1,3
conceda01,1988,84,197,11,39,9,0,0,8,3,2,18,23,5,0,1,0
conceon01,1980,12,15,1,2,0,0,0,2,0,0,0,1,0,0,0,0
conceon01,1981,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
conceon01,1982,74,205,17,48,9,1,0,15,2,1,5,18,0,1,4,0
conceon01,1983,80,219,22,53,11,3,0,20,10,3,12,12,0,1,6,2
conceon01,1984,90,287,36,81,9,2,1,23,9,6,14,33,0,3,4,3
conceon01,1985,131,314,32,64,5,1,2,20,4,4,16,29,0,6,12,1
conceon01,1987,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
congeha01,2010,13,29,2,5,1,1,0,5,0,0,5,9,0,0,0,0
congeha01,2011,59,177,14,37,8,0,6,19,0,0,17,37,2,1,2,0
congeha01,2012,7,18,0,3,0,0,0,1,0,0,1,0,0,1,1,1
congeha01,2013,92,233,23,58,13,1,7,21,0,1,17,61,2,4,0,1
congeha01,2014,80,231,24,51,12,0,4,25,0,2,22,57,0,2,4,1
congeha01,2015,73,201,25,46,11,0,11,33,0,1,23,63,0,2,1,2
conigbi01,1969,32,80,14,23,6,2,4,7,1,1,9,23,0,1,0,0
conigbi01,1970,114,398,59,108,16,3,18,58,3,7,35,73,0,7,1,3
conigbi01,1971,101,351,42,92,26,1,11,33,3,2,25,68,4,0,2,2
conigbi01,1972,52,191,22,44,6,2,7,16,1,0,8,54,0,0,2,0
conigbi01,1973,48,110,5,22,2,2,0,14,1,0,9,26,1,0,1,4
conigto01,1964,111,404,69,117,21,2,24,52,2,4,35,78,1,5,0,0
conigto01,1965,138,521,82,140,21,5,32,82,4,2,51,116,6,5,6,3
conigto01,1966,150,558,77,148,26,7,28,93,0,2,52,112,8,5,6,7
conigto01,1967,95,349,59,100,11,5,20,67,4,6,27,58,2,5,2,6
conigto01,1969,141,506,57,129,21,3,20,82,2,4,48,111,6,4,3,5
conigto01,1970,146,560,89,149,20,1,36,116,4,2,43,93,4,8,0,6
conigto01,1971,74,266,23,59,18,0,4,15,3,3,23,52,1,1,1,1
conigto01,1975,21,57,8,7,1,0,2,9,1,0,8,9,0,0,1,3
coninje01,1990,9,20,3,5,2,0,0,2,0,0,2,5,0,0,0,0
coninje01,1992,28,91,10,23,5,2,0,9,0,0,8,23,1,0,0,0
coninje01,1993,162,595,75,174,24,3,12,79,2,2,52,135,2,5,0,6
coninje01,1994,115,451,60,144,27,6,18,82,1,2,40,92,4,1,0,4
coninje01,1995,133,483,72,146,26,2,25,105,2,0,66,94,5,1,0,12
coninje01,1996,157,597,84,175,32,2,26,95,1,4,62,121,1,4,0,7
coninje01,1997,151,405,46,98,13,1,17,61,2,0,57,89,3,2,0,2
coninje01,1998,93,309,30,79,26,0,8,43,3,0,26,68,1,2,0,6
coninje01,1999,139,444,54,129,31,1,13,75,0,3,30,40,0,3,1,7
coninje01,2000,119,409,53,116,20,2,13,46,4,3,36,53,1,2,0,4
coninje01,2001,139,524,75,163,23,2,14,97,12,8,64,75,6,5,0,8
coninje01,2002,116,451,44,123,26,4,15,63,8,0,25,66,6,2,0,10
coninje01,2003,149,577,88,163,36,3,20,95,5,0,50,70,5,5,1,13
coninje01,2004,140,521,55,146,35,1,14,83,5,5,48,78,3,2,2,6
coninje01,2005,131,335,42,102,20,2,3,33,2,0,38,58,2,3,2,6
coninje01,2006,142,489,54,131,26,4,10,66,3,2,40,65,4,4,1,5
coninje01,2007,101,256,25,65,13,1,6,37,4,0,27,36,2,0,2,7
conlege01,1952,4,5,0,2,0,0,0,1,0,0,0,0,0.0,0,0,0.0
conlege01,1954,28,77,5,12,1,0,0,3,0,0,0,13,0.0,0,3,0
conlege01,1955,22,54,2,11,1,0,0,4,0,0,0,12,0,0,8,0
conlege01,1956,31,45,1,7,1,0,0,4,0,0,1,3,0,0,8,0
conlege01,1957,35,46,1,9,2,0,0,2,0,0,1,14,0,0,2,0
conlege01,1958,26,16,2,3,0,0,1,2,0,0,0,4,0,0,0,0
conlege01,1959,25,67,3,16,2,0,0,5,0,1,0,16,0,1,4,0
conlege01,1960,29,63,3,8,2,0,1,5,0,0,0,14,0,1,2,0
conlege01,1961,33,73,8,16,3,0,2,8,0,0,2,22,0,1,2,1
conlege01,1962,34,87,7,18,6,1,1,11,0,0,1,20,0,1,1,3
conlege01,1963,9,15,1,3,1,0,0,0,0,0,0,1,0,0,1,0
conrabr01,2008,6,19,0,3,1,0,0,2,0,0,0,9,0,0,0,0
conrabr01,2009,30,54,7,11,1,2,2,8,0,0,3,14,1,1,0,0
conrabr01,2010,103,156,31,39,11,1,8,33,5,1,16,45,0,1,4,0
conrabr01,2011,92,103,11,23,5,0,4,13,2,0,15,41,2,1,2,1
conrabr01,2012,49,98,6,13,5,0,4,15,0,0,6,43,0,0,0,1
conrabr01,2014,13,30,2,3,1,0,1,2,0,0,3,14,0,0,0,1
consobi01,1953,47,65,9,14,2,1,1,6,1,2,2,23,0.0,0,0,0.0
consobi01,1954,91,242,23,55,7,1,1,11,2,1,33,69,0.0,2,1,1
consobi01,1955,8,18,4,4,0,0,0,0,0,0,5,4,0,0,0,0
consobi01,1956,48,11,13,2,0,0,0,1,0,0,3,5,0,0,0,0
consobi01,1957,68,196,26,53,6,1,4,19,1,3,23,48,0,0,2,1
consobi01,1958,46,72,13,9,2,1,0,5,0,0,6,14,0,0,0,0
consobi01,1959,89,216,28,46,6,3,0,10,1,0,38,59,0,0,7,0
consobi01,1960,100,174,23,36,4,2,3,15,1,1,25,29,1,1,3,0
consobi01,1961,11,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0
consobi01,1962,95,179,18,41,4,2,0,16,3,3,26,45,2,0,5,1
contija01,2000,47,91,11,21,4,3,1,15,3,0,7,30,2,1,0,0
contija01,2001,5,4,1,1,0,0,0,0,0,0,1,2,0,0,0,0
contija01,2002,78,222,26,57,15,2,3,21,4,2,18,55,1,1,4,0
contija01,2003,30,48,3,11,2,0,2,7,0,1,2,18,0,0,1,1
contija01,2004,22,55,6,10,3,0,0,4,0,2,5,19,0,0,0,0
coomero01,1995,37,101,15,26,3,1,5,19,0,1,9,11,0,1,0,0
coomero01,1996,95,233,34,69,12,1,12,41,3,0,17,24,1,0,0,3
coomero01,1997,140,523,63,156,30,2,13,85,4,3,22,91,5,0,0,5
coomero01,1998,137,529,54,146,22,1,15,72,2,2,18,72,1,0,0,8
coomero01,1999,127,467,53,123,25,1,16,65,2,1,30,69,1,1,0,3
coomero01,2000,140,544,64,147,29,1,16,82,2,0,36,50,2,4,0,5
coomero01,2001,111,349,25,91,19,1,8,53,0,0,29,70,1,2,0,6
coomero01,2002,55,148,14,39,7,0,3,17,0,0,6,23,1,0,1,1
coomero01,2003,69,125,11,30,4,0,4,15,0,0,10,19,2,1,0,1
coopece01,1971,14,42,9,13,4,1,0,3,1,0,5,4,1,1,0,1
coopece01,1972,12,17,0,4,1,0,0,2,0,0,2,5,1,0,0,0
coopece01,1973,30,101,12,24,2,0,3,11,1,2,7,12,1,0,0,1
coopece01,1974,121,414,55,114,24,1,8,43,2,5,32,74,3,1,5,2
coopece01,1975,106,305,49,95,17,6,14,44,1,4,19,33,6,3,3,3
coopece01,1976,123,451,66,127,22,6,15,78,7,1,16,62,6,1,9,6
coopece01,1977,160,643,86,193,31,7,20,78,13,8,28,110,4,0,1,7
coopece01,1978,107,407,60,127,23,2,13,54,3,4,32,72,3,0,5,4
coopece01,1979,150,590,83,182,44,1,24,106,15,3,56,77,10,0,6,8
coopece01,1980,153,622,96,219,33,4,25,122,17,6,39,42,15,2,7,8
coopece01,1981,106,416,70,133,35,1,12,60,5,4,28,30,2,3,1,5
coopece01,1982,155,654,104,205,38,3,32,121,2,3,32,53,7,0,4,6
coopece01,1983,160,661,106,203,37,3,30,126,2,1,37,63,7,1,3,8
coopece01,1984,148,603,63,166,28,3,11,67,8,2,27,59,6,2,0,3
coopece01,1985,154,631,82,185,39,8,16,99,10,3,30,77,3,2,1,10
coopece01,1986,134,542,46,140,24,1,12,75,1,2,41,87,2,1,1,4
coopece01,1987,63,250,25,62,13,0,6,36,1,1,17,51,2,0,0,3
coopesc01,1990,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
coopesc01,1991,14,35,6,16,4,2,0,7,0,0,2,2,0,0,0,0
coopesc01,1992,123,337,34,93,21,0,5,33,1,1,37,33,0,0,2,2
coopesc01,1993,156,526,67,147,29,3,9,63,5,2,58,81,15,5,4,3
coopesc01,1994,104,369,49,104,16,4,13,53,0,3,30,65,2,1,1,5
coopesc01,1995,118,374,29,86,18,2,3,40,0,3,49,85,3,3,0,4
coopesc01,1997,75,159,12,32,6,1,3,15,1,1,17,32,0,2,2,2
coopewa01,1950,117,384,55,120,22,3,14,64,1,0.0,30,31,0.0,3,3,0.0
coopewa01,1951,109,342,42,107,14,1,18,59,1,1,28,18,0.0,1,1,0.0
coopewa01,1952,102,349,33,82,12,1,10,55,1,0,22,32,0.0,1,3,0.0
coopewa01,1953,53,137,12,30,6,0,3,16,1,0,12,15,0.0,1,1,0.0
coopewa01,1954,71,173,21,52,12,2,7,33,0,0,23,24,0.0,2,0,0
coopewa01,1955,54,111,11,31,8,1,7,15,0,0,6,19,1,1,1,0
coopewa01,1956,40,68,5,18,5,1,2,14,0,0,3,8,1,0,1,0
coopewa01,1957,48,78,7,21,5,1,3,10,0,0,5,10,1,0,1,1
coraal01,1998,29,33,1,4,0,1,0,0,0,0,2,8,0,1,2,0
coraal01,1999,11,30,2,5,1,0,0,3,0,0,0,4,0,1,0,0
coraal01,2000,109,353,39,84,18,6,4,32,4,1,26,53,4,7,6,2
coraal01,2001,134,405,38,88,18,3,4,29,0,2,31,58,6,8,3,2
coraal01,2002,115,258,37,75,14,4,5,28,7,2,26,38,4,7,2,0
coraal01,2003,148,477,39,119,24,3,4,34,4,2,16,59,3,10,9,2
coraal01,2004,138,405,47,107,9,4,10,47,3,4,47,41,10,18,12,2
coraal01,2005,96,250,25,58,8,4,3,24,7,2,11,30,0,5,4,3
coraal01,2006,96,235,31,56,7,2,1,18,6,2,19,29,1,6,4,0
coraal01,2007,83,207,30,51,10,5,3,18,1,1,7,23,2,9,7,2
coraal01,2008,75,152,14,41,8,2,0,9,1,1,16,13,1,9,1,1
coraal01,2009,82,271,31,68,11,1,1,18,8,3,25,28,1,3,8,1
coraal01,2010,66,176,14,37,6,3,0,20,4,1,10,16,1,4,2,2
coraal01,2011,91,156,12,35,6,1,0,6,2,0,12,23,0,2,1,1
corajo01,1987,77,241,23,57,7,2,0,13,15,11,28,26,1,1,5,1
corajo01,1989,12,19,5,6,1,0,0,1,1,0,1,0,0,0,0,0
corajo01,1990,51,100,12,27,3,0,0,2,8,3,6,9,1,0,0,0
corajo01,1991,100,228,37,55,2,3,0,18,11,6,20,21,0,5,8,3
corajo01,1992,68,122,27,30,7,1,0,9,10,3,22,13,1,4,2,3
corajo01,1993,153,579,95,155,15,13,2,51,20,8,67,63,0,9,19,4
corajo01,1994,90,312,55,86,13,4,2,30,8,4,38,32,0,2,11,5
corajo01,1995,120,427,64,127,19,2,3,39,18,7,37,31,0,6,13,4
corajo01,1996,144,530,90,154,37,6,6,45,5,5,35,32,1,7,6,5
corajo01,1997,149,574,105,172,40,4,11,54,6,7,53,49,2,5,8,9
corajo01,1998,155,602,111,166,27,6,6,32,15,6,73,59,0,5,12,3
corcoti01,1977,55,103,13,29,3,0,3,15,0,1,6,9,1,0,0,2
corcoti01,1978,116,324,37,86,13,1,1,27,3,2,24,27,2,5,6,4
corcoti01,1979,18,22,4,5,1,0,0,6,1,1,4,2,1,0,0,1
corcoti01,1980,84,153,20,44,7,1,3,18,0,2,22,10,2,1,0,1
corcoti01,1981,22,51,4,9,3,0,0,4,0,0,6,7,0,0,0,1
corcoti01,1983,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
corcoti01,1984,102,208,30,71,13,1,5,36,0,1,37,27,5,1,0,2
corcoti01,1985,103,182,11,39,6,1,0,22,0,0,29,20,4,0,1,7
corcoti01,1986,6,7,1,0,0,0,0,0,0,0,2,0,1,0,0,0
cordewi01,1992,45,126,17,38,4,1,2,8,0,0,9,31,0,1,1,0
cordewi01,1993,138,475,56,118,32,2,10,58,12,3,34,60,8,7,4,1
cordewi01,1994,110,415,65,122,30,3,15,63,16,3,41,62,3,6,2,3
cordewi01,1995,131,514,64,147,35,2,10,49,9,5,36,88,4,9,1,4
cordewi01,1996,59,198,29,57,14,0,3,37,2,1,11,31,4,2,1,1
cordewi01,1997,140,570,82,160,26,3,18,72,1,3,31,122,7,4,0,4
cordewi01,1998,96,341,58,91,18,2,13,49,2,1,22,66,0,3,1,4
cordewi01,1999,54,194,35,58,15,0,8,32,2,0,15,37,0,6,0,2
cordewi01,2000,127,496,64,137,35,5,16,68,1,2,32,76,1,7,0,1
cordewi01,2001,89,268,30,67,11,1,4,21,0,0,22,50,2,4,2,3
cordewi01,2002,72,161,22,43,9,0,6,30,2,0,17,29,0,2,0,4
cordewi01,2003,130,436,57,121,27,0,16,71,1,1,49,90,5,4,0,3
cordewi01,2004,27,66,6,13,3,0,1,6,1,0,3,19,0,2,0,1
cordewi01,2005,29,51,2,6,2,0,0,2,0,0,3,14,1,0,0,2
cordoma01,1995,137,512,81,142,27,4,24,84,20,7,52,111,1,10,0,5
cordoma01,1996,145,569,97,176,46,1,16,111,11,5,53,96,4,8,0,9
cordoma01,1997,103,378,44,93,18,4,15,51,5,3,30,92,2,3,0,2
cordoma01,1998,119,438,52,111,20,2,10,69,3,6,50,103,3,5,0,6
cordoma01,1999,124,425,62,121,28,3,14,70,13,4,48,96,2,9,0,6
cordoma01,2000,62,200,23,49,7,0,4,18,3,2,18,35,0,3,0,0
cordoma01,2001,122,409,61,123,20,2,20,69,0,3,23,81,0,8,0,2
cordoma01,2002,131,458,55,116,25,2,18,64,1,6,47,111,3,3,2,3
cordoma01,2003,9,30,5,7,1,0,1,4,1,0,8,5,1,1,0,0
corpoca01,2009,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
corpoca01,2011,52,154,9,29,8,1,0,11,0,0,10,49,4,4,3,2
corpoca01,2012,27,78,5,21,2,0,4,13,0,1,4,19,0,1,1,1
corpoca01,2013,64,191,16,43,5,0,7,20,0,0,10,60,1,7,1,1
corpoca01,2014,55,170,22,40,6,0,6,19,0,0,14,37,0,3,1,2
corpoca01,2015,33,107,10,19,4,0,3,15,0,0,6,40,0,4,2,2
corrapa01,1964,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
corrapa01,1965,63,174,16,39,8,1,2,15,0,0,25,42,5,1,0,1
corrapa01,1966,28,72,5,13,2,0,0,3,1,0,2,17,0,2,1,1
corrapa01,1968,20,56,3,15,4,0,0,6,0,0,6,16,0,1,1,0
corrapa01,1969,29,72,10,19,5,0,1,5,0,1,8,17,0,1,0,0
corrapa01,1970,43,106,9,25,5,1,1,10,0,0,8,22,1,0,0,0
corrapa01,1971,40,94,6,17,2,0,0,6,0,0,6,17,1,0,2,0
corrapa01,1972,46,120,6,23,0,0,0,6,0,0,13,26,2,1,1,0
corrapa01,1973,29,72,7,15,2,1,0,3,0,0,6,10,1,1,1,1
correvi01,1972,1,4,1,2,0,0,0,1,0,0,0,1,0,0,0,0
correvi01,1974,73,202,20,48,15,1,4,29,0,0,21,38,3,4,1,3
correvi01,1975,103,325,37,70,12,1,11,39,0,2,42,66,5,1,5,2
correvi01,1976,69,200,26,45,6,2,5,16,0,1,21,37,5,1,2,0
correvi01,1977,54,144,16,30,7,0,7,16,2,3,22,33,1,1,1,2
correvi01,1978,52,105,9,25,7,0,1,6,0,2,8,17,3,0,2,0
correvi01,1979,48,133,14,31,12,0,1,15,0,0,14,26,2,1,1,1
correvi01,1980,10,19,1,8,1,0,0,3,0,0,0,2,0,0,0,0
costech01,2006,65,198,25,65,14,0,7,32,0,0,10,31,1,5,0,0
costech01,2007,48,129,15,36,3,0,5,22,0,0,4,20,1,2,2,0
costech01,2008,98,274,28,72,17,0,9,36,0,1,16,51,1,10,3,2
costech01,2009,88,205,15,46,13,0,2,18,0,0,22,55,1,1,1,1
cottich01,1959,10,24,1,3,1,0,0,1,0,0,3,7,0,0,1,0
cottich01,1960,95,229,29,52,8,0,3,19,1,0,14,21,3,2,5,4
cottich01,1961,111,344,39,81,14,4,2,35,9,1,31,52,1,1,7,4
cottich01,1962,136,443,50,107,14,6,6,40,14,8,44,57,0,2,10,4
cottich01,1963,113,337,30,69,16,4,5,21,2,1,24,63,6,0,4,1
cottich01,1964,73,137,16,23,6,2,3,10,2,0,19,33,1,0,3,1
cottich01,1965,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
cottich01,1968,33,67,2,13,4,1,0,1,0,0,2,15,0,0,0,0
cottich01,1969,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cottohe01,1984,105,146,24,40,5,0,0,8,9,3,10,23,2,1,3,0
cottohe01,1985,34,56,4,17,1,0,1,6,1,1,3,12,0,0,1,0
cottohe01,1986,35,80,11,17,3,0,1,6,3,0,2,17,0,0,0,1
cottohe01,1987,68,149,21,35,10,0,5,20,4,2,6,35,0,1,0,0
cottohe01,1988,133,386,50,100,18,1,8,33,27,3,23,53,0,2,4,3
cottohe01,1989,100,295,44,78,11,2,9,33,10,4,12,44,3,3,0,0
cottohe01,1990,127,355,40,92,14,3,4,33,21,3,22,52,2,4,6,3
cottohe01,1991,66,177,35,54,6,2,6,23,16,3,10,27,0,2,2,1
cottohe01,1992,108,294,42,76,11,1,5,27,23,2,14,49,3,1,3,1
cottohe01,1993,108,240,25,60,8,0,5,21,16,5,5,40,0,2,2,2
counscr01,1995,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
counscr01,1997,52,164,20,49,9,2,1,16,1,1,18,17,2,3,3,1
counscr01,1998,107,335,43,84,19,5,4,40,3,0,51,47,7,4,8,1
counscr01,1999,87,174,24,38,7,0,0,11,1,0,14,24,0,0,5,2
counscr01,2000,67,152,23,48,8,1,2,11,3,3,20,18,0,2,1,1
counscr01,2001,141,458,76,126,22,3,4,38,6,8,61,76,3,2,6,6
counscr01,2002,112,436,63,123,22,1,2,51,7,5,45,52,3,1,4,3
counscr01,2003,89,303,40,71,6,3,3,21,11,4,41,32,0,2,3,2
counscr01,2004,140,473,59,114,19,5,2,23,17,4,59,88,9,5,5,3
counscr01,2005,150,578,85,148,34,4,9,42,26,7,78,69,4,8,2,4
counscr01,2006,105,372,56,95,14,4,4,30,15,8,31,47,0,9,2,1
counscr01,2007,122,282,31,62,12,2,3,24,4,2,41,47,4,3,6,2
